0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;2;2;2M;2M;2;2;2;2M;2;2;2;2;2;2;2;2;2M;2;2;2;2;2;2M;2M;2;2;2;2P;2;2;2;2M;2M;2;2;2;2;2M;2;2;2;2;2;2;2;2;1
0;0;0;0;0;0;0;0;0;0;0;2;2;2;2P;2;2;2;2;2;2M;2M;2;2M;2;2;2;2;2;2;2M;2M;2;2;2;2;2;2M;2;2;2;2;2;2;2;2;2;2;2;2;2M;2;2;2;2;2;2;2;2;2M;2;2;2;1
0;0;0;0;0;0;0;0;0;0;0;2M;2;2;2;2;2;2;2;2;2M;2;2M;2;2MP;2;2;2P;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2M;2;2;2;2;2MP;2;2;2;2M;2;2;2;2;2;1
0;0;0;0;0;0;0;0;0;0;0;2P;2;2;2MP;2;2M;2;2M;2;2P;2;2M;2;2P;2;2;2;2;2;2;2P;2;2;2;2;2;2;2;2;2;2;2MP;2;2;2;2;2;2;2M;2;2;2;2M;2;2;2;2;2;2M;2;2;2;1
0;0;0;0;0;0;0;0;0;0;0;2;2M;2;2;2;2;2;2P;2;2M;2M;2;2;2;2;2;2;2M;2;2M;2;2;2;2;2;2P;2M;2;2;2M;2;2;2P;2M;2;2P;2M;2;2;2;2;2;2;2;2M;2;2P;2;2;2;2;2;1
0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2M;2;2;2;2M;2;2;2M;2M;2;2M;2;2M;2;2;2;2;2;2M;2;2M;2;2M;2P;2;2;2;2;2;2P;2;2M;2;2;2;2;2;2;2;1
0;0;0;0;0;0;0;0;0;0;0;2;2M;2;6;6;6;6;6;6M;6;6;6;6P;6P;6MP;2;2M;2M;2M;2M;2M;2P;2;2M;2;2MP;2M;2;2M;2M;2;2;2;2MP;2;2;2;2;2;2P;2;2;2M;2;2;2M;2;2;2;2;2;2;1M
0;0;0;0;0;0;0;0;0;0;0;2;2P;2;6;6M;6;6M;6M;6;6M;6;6;6;6M;6;2;2M;2;2;2;2;2;2;2;2;2P;2;2;2;2;2;2;2;2;2;2P;2M;2;2M;2;2;2M;2P;2;2;2;2;2;2;2M;2;2;1
0;0;0;0;0;0;0;0;0;0;0;2;2;2;6;6M;6;6;6;6M;6;6;6M;6;6;6;2MP;2;2;2;2;2M;2;2P;2M;2;2;2;2;2M;2;2;2;2;2M;2;2;2;2;2;2;2;2;2;2M;2;2M;2;2;2;2;2;2;1M
0;0;0;0;0;0;0;0;0;0;0;2M;2;2M;6;6;6;6;6M;6;6;6M;6;6;6;6;2;2;2;2;2;2;2;2M;2;2M;2P;2M;2;2;2;2;2P;2;2;2M;2;2;2;2;2;2;2;2M;2;2P;2;2;2;2;2;2M;2;1
0;0;0;0;0;0;0;0;0;0;0;2M;2P;2M;6;6;6;6M;6M;6M;6M;6;6;6P;6;6;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2M;2;2MP;2;2;2;2M;2;2;1
0;0;0;0;0;0;0;0;0;0;0;2P;2M;2M;6;6;6;6;6;6M;6M;6;6;6MP;6M;6P;2M;2;2;2;2;2;2;2;2;2;2M;2;2;2;2M;2;2;2;2;2M;2;2;2;2;2;2;2;2;2;2;2;2;2M;2M;2;2;2;1
0;0;0;0;0;0;0;0;0;0;0;2;2;2P;6M;6;6;6;6;6;6;6;6M;6;6;6;2;2;2;2;2M;2;2;2;2;2;2;2;2;2;2P;2;2;2;2;2;2M;2;2;2;2;2;2;2;2;2;2M;2;2;2M;2;2;2;1
0;0;0;0;0;0;0;0;0;0;0;2M;2;2;6;6;6;6;6;6;6;6;6M;6;6M;6;2;2;2;2;2;2M;2;2M;2;2;2M;4P;4;4;4;4M;4;4;4;4;4;4M;4;4M;4;4;4M;4MP;4M;4M;4;4;4M;4;4;2M;2;1M
0;0;0;0;0;0;0;0;0;0;0;2M;2;2;6M;6;6M;6;6;6;6;6MP;6;6M;6;6;2;2M;2;2M;2M;2;2M;2;2;2;2;4;4P;4M;4M;4;4;4;4M;4M;4;4;4M;4;4P;4;4;4;4P;4;4;4;4;4;4;2;2;1M
0;0;0;0;0;0;0;0;0;0;0;2;2;2;6;6;6;6;6M;6;6;6M;6M;6;6M;6;2;2;2;2;2;2M;2;2;2M;2;2;4;4M;4;4;4M;4;4;4;4;4;4P;4;4M;4;4;4M;4M;4M;4M;4;4;4;4;4P;2;2;1
0;0;0;0;0;0;0;0;0;0;0;2;2;2;6;6;6;6M;6M;6;6;6;6;6;6P;6P;2;2;2;2;2;2P;2M;2M;2M;2;2;4;4;4;4;4;4;4;4;4;4;4M;4;4;4;4;4;4;4;4;4;4;4;4M;4;2;2;0
0;0;0;0;0;0;0;0;0;0;0;2;2;2;6;6;6;6;6M;6;6;6M;6;6;6;6;2;2;2;2;2;2;2;2;2;2;2;4;4;4P;4;4MP;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4M;4;4;4;2;2;0
0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;2M;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2M;2;4;4;4;4M;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;2M;2P;0
0;0;0;0;0;0;0;0;0;0;0;2M;2;2;2;2;2;2M;2;2;2;2P;2M;2;2;2;2;2M;2M;2M;2;2;2;2;2;2;2;4;4;4;4M;4;4;4;4;4;4;4;4;4;4;4;4P;4;4;4;4;4;4;4;4;2;2;0
0;0;0;0;0;0;0;0;0;0;0;2;2M;2;2P;2M;2;2;2;2;2;2;2;2;2;2;2;2;2;2M;2M;2;2;2;2;2;2;4;4;4;4;4;4;4;4;4M;4M;4;4;4M;4;4M;4;4;4;4;4;4;4;4;4M;2M;2;0
0;0;0;0;0;0;0;0;0;0;0;2;2M;2;2M;2;2;2M;2;2;2;2;2;2;2;2;2M;2;2;2;2;2;2;2;2P;2;2;4;4;4M;4;4;4;4;4P;4;4;4M;4;4M;4;4;4;4;4;4;4;4;4;4;4;2;2M;0
0;0;0;0;0;0;0;0;0;0;0;2;2M;2;2M;2;2;2;2;2;2;2;2M;2P;2;2M;2;2;2P;2;2;2M;2;2P;2;2M;2M;4;4;4;4;4;4;4;4M;4;4;4;4M;4M;4P;4;4M;4;4;4;4M;4M;4;4;4;2;2;0
0;0;0;0;0;0;0;0;0;0;0;2;2P;2;2;2;2M;2;2;2;2;2M;2;2;2;2;2;2;2;2P;2M;2;2M;2;2;2;2;4;4;4P;4;4P;4;4M;4;4;4;4;4;4;4;4;4;4;4M;4;4;4M;4M;4;4;2;2;0
0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2M;2;2M;2P;2;2;2;2;2;2;2;2;2M;2;2;2;2;2;2M;2P;2;4;4;4;4;4M;4;4;4;4M;4;4;4M;4;4;4;4;4P;4;4;4;4;4;4;4M;2;2;0
0;0;0;0;0;0;0;0;0;0;0;2;2;2M;2;2;2;2;2;2;2;2;2;2;2;2;2P;2;2M;2;2M;2;2M;2M;2;2;2;4;4;4;4;4;4;4M;4P;4;4;4M;4;4P;4;4;4P;4;4;4;4;4;4;4;4;2;2;0
0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2M;2;2;2;2;2M;2;2;2;2;2;2;2P;2;2;2M;2;2;2;2;2;4;4;4;4;4;4;4;4;4M;4;4;4;4P;4M;4;4;4M;4;4;4;4;4;4P;4P;2M;2;0
0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2M;2M;2M;2;2;2;2;2M;2;2M;2M;2P;2P;2M;2;2;2;2M;2M;2;2P;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4P;4P;4P;4;4;2;2;0
0;0;0;0;0;0;0;0;0;0;0;2;2M;2;2;2;2;2;2;2;2;2;2;2M;2;2;2;2M;2;2M;2;2;2;2;2;2;2;4;4;4;4M;4;4M;4;4;4M;4;4;4;4P;4M;4;4;4;4;4;4;4M;4;4;4M;2;2;0
0;0;0;0;0;0;0;0;0;0;0;2M;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2M;2;2;2;2;2;2;4M;4;4;4;4P;4;4M;4;4;4;4M;4;4;4M;4;4;4;4M;4;4M;4;4;4;4;2;2;0
0;0;0;0;0;0;0;0;0;0;0;2;2;2;2M;2;2;2M;2;2;2;2M;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;4;4;4M;4;4;4;4;4;4M;4M;4;4M;4;4MP;4;4T;4M;4;4;4;4;4;4M;2;2M;0
0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2M;2;2;2;2M;2;2M;2;2M;2;2;2;2M;2;2;2;2;2;2;2;2;4;4;4;4;4M;4;4;4;4;4;4;4;4M;4;4;4M;4;4;4;4;4;4;4P;4;2;2M;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4M;4;4P;4;4;4;4;4M;4;4;4;4;4;4;4;4;4;4;4;4;4;4;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4M;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4M;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4M;4;4;4;4;4;4;4;4;4M;4;4;4;4;4M;4;4M;4;4;4;4;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4P;4;4;4;4M;4M;4;4;4;4;4;4;4;4M;4;4;4;4P;4;4;4;4;4;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4M;4;4;4M;4P;4;4;4M;4;4;4;4M;4P;4M;4;4;4;4;4;4;4;4;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;5;5;5;5;5;5;5;5P;5;5;5P;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5P;5;5;5;5M;5;5;5M;5;5M;5P;5;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;5;5;5;5;5;5M;5;5;5;5;5;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;5M;5;5;5;5;5;5;5;5P;5;5;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;5;5;5;5;5;5;5;5M;5;5;5M;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;5M;5M;5;5M;5M;5M;5;5M;5;5M;5M;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5M;5;5;5;5;5;5;5;5;5;5;5;5;5;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5M;5;5;5;5;5P;5;5;5;5;5;5;5;5;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;5;5;5;5;5;5;5;5;5M;5;5M;0;0;0;0;0;0
